animal_name,status,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Akodon spegazzinii,lc,Rodentia,33.075,2.841711667,0.833611479,129.7475,20,0,80,2,2,G,1,2,1,0,967.9100417,3.59,4.06189,26.90226886,25.21726892,22.94852422,73.11067434,102.3799756,415.7892182,1160.044296,950,0.162566398
Akodon spegazzinii,lc,Rodentia,33.075,4.590415,0.769839349,129.7475,20,0,80,2,2,G,2,2,1,0,970.462,3.59,3.916665,26.63634601,25.73769164,22.17124825,65.2599055,102.9084625,347.7507467,2702.945284,3200,0.162566398
Akodon subfuscus,lc,Rodentia,27.5,2.71402,0.762561205,140,20,0,80,2,2,G,2,2,1,0,944.5819792,4.18,3.983375,26.26207236,23.72573384,22.33775602,67.95147364,98.58828198,352.9394916,1468.463796,2600,0.146871945
Akodon surdus,vu,Rodentia,38.99,3.058751667,0.837433275,140,20,0,80,2,2,G,1,2,1,0,943.1113333,3.256525,4.058495,27.24194619,25.15020174,22.95848334,74.42472644,102.493527,410.4851463,937.8243143,1500,0.177963175
Akodon sylvanus,lc,Rodentia,38.99,3.069781667,0.829334216,140,20,0,80,2,2,G,2,2,1,0,922.8964167,3,3.95576,27.16853148,25.22643959,22.8265858,78.67067728,106.5799595,409.9809359,1060.980151,1500,0.177963175
Akodon toba,lc,Rodentia,40,3.109946667,0.846849387,140,20,0,80,2,2,G,1,2,1,0,964.8622917,3,3.85782,27.57624722,25.41141003,22.73890912,79.28900048,107.1312985,423.1070712,971.6573482,1381.513,0.180484064
Akodon torques,lc,Rodentia,34.69,2.967655,0.796372952,140,20,0,80,2,2,G,4,2,1,0,976.931625,3.593975,4.153015,27.08066667,25.30775376,22.8007109,72.54242826,100.514404,407.1709932,1282.596007,1500,0.166885356
Akodon varius,dd,Rodentia,38.65,3.0624,0.812899161,140,20,0,80,2,2,G,2,2,1,0,966.7420417,3,4.13662,27.00914566,24.97313102,22.31090288,73.4548264,103.0599067,390.7063923,1259.844668,2835,0.177107964
Alcelaphus buselaphus,lc,Cetartiodactyla,159938.92,11777.78,294.8333333,2151.663333,100,0,0,1,1,G,4,2,1,0,5828.847222,0.996666667,1.076666667,358.2546201,240.6372267,193,670.1531467,927.7,2863.875333,0.966679077,2419.35,17.2774901
Alces alces,lc,Cetartiodactyla,359750,13013.6325,424.99395,2972.8525,100,0,0,1,1,G,2,2,1,0,9855,1.28,1.1175,364.750171,241.9751438,106.0225,700.74526,1046.515,3566.17565,0.648212121,2500,26.98399867
Alionycteris paucidentata,lc,Chiroptera,16.24,4.63323,0.652556088,63.9,100,0,0,1,1,Ar,1,1,2,0,3456.606703,0.999985,1.62115,256.9883401,131.9338189,66.48344166,498.7552623,642.1642313,1813.996207,1897.151249,750,NA
Allactaga balikunica,lc,Rodentia,72.5,12.4374574,1.374031441,155.5720813,80,0,20,2,3,G,2,1,1,0,30.41666655,2.52,1.989705,107.6919626,32.5735746,37.27105272,207.0403007,229.8693488,785.7522408,892.2821911,1438.295333,0.250317821
Allactaga bullata,lc,Rodentia,72.5,12.4410474,1.379132118,156.9893263,80,0,20,2,3,G,2,1,1,0,30.41666655,2.52,1.9391,115.0765081,32.67138456,37.7734855,208.5663727,228.632511,795.5534463,948.8098381,1433.370333,0.250317821
Allactaga elater,lc,Rodentia,58.7,4.982252633,1.274058668,131.9952825,80,0,20,2,3,G,1,1,1,0,1898,4.5,2,84.11018372,26.14710618,33,142,105.22,625.1262,1578.201421,952.286,0.222872673
Allactaga elater,lc,Rodentia,58.7,4.850519833,1.275398903,133.5531225,80,0,20,2,3,G,2,1,1,0,1898,4.5,2,84.24117401,26.21597748,33,142,105.22,625.1262,1446.211907,1097.624,0.222872673
Allactaga euphratica,lc,Rodentia,232,9.319284667,2.627159278,231.1802835,80,0,20,1,3,G,2,1,1,1,1533,5,1.73362,129.2087297,30.15820021,38.99024634,300.2249555,303.5638633,750.0250761,1492.968306,1884.161,0.4745962
Allactaga firouzi,dd,Rodentia,92.39,6.465252,1.522414113,168.1312475,80,0,20,1,3,G,2,1,1,0,1303.954896,3.983123333,1.966075,100.4285967,27.6460585,34.62723578,190.8389303,221.2550223,689.5493997,1220.8021,1253.841,0.286022104
Allactaga hotsoni,lc,Rodentia,76.5,6.534423667,1.578520804,162.7697038,80,0,20,1,3,G,3,1,1,0,879.0416665,3.818093333,1.949665,100.5193273,28.06685312,34.47259776,187.7065933,221.6445683,724.2401825,1116.659826,1300,0.257821811
Allactaga major,lc,Rodentia,350,22.55458467,3.646174764,263,80,0,20,1,3,G,2,1,1,0,2761.833333,3.745,1.68084,127.5630336,32.01560217,45.36,377.57,333.6887103,974.8613769,944.1160561,1656.174,0.595036066
Allactaga severtzovi,lc,Rodentia,159,15.048517,2.212496638,186.0608163,80,0,20,1,3,G,1,1,1,0,1213.625,3.93,2.05809,89.41487615,29.3108993,33.18553822,198.0244468,229.7502035,699.9708906,1252.118012,1238.944,0.385544297
Allactaga sibirica,lc,Rodentia,117.5,18.481804,3.5,225.8766608,30,0,70,3,2,G,2,1,1,0,1642.5,3.44,1,285.0473705,33.5155794,41.7163692,325.2741438,343.8838568,845.6453316,1683.100848,1446.432667,2.276312647
Allactaga tetradactyla,dd,Rodentia,52,4.186174633,1.379319129,115.6092233,80,0,20,2,3,G,1,1,1,1,939.875,3.98092,1.91075,103.2337187,28.12648111,34.62129338,193.02829,221.0727046,744.7134974,1241.310678,1013.805762,0.20850079
Allactaga vinogradovi,nt,Rodentia,58.7,3.859186333,1.324783799,119.94201,80,0,20,1,3,G,1,1,1,0,1898,4.5,2,84.03535421,26.31205284,33,142,113.5618315,648.925746,1583.789581,927.199,0.222872673
Allactaga williamsi,lc,Rodentia,232,10.04600167,2.680126759,235.0622398,100,0,0,1,2,G,1,1,1,0,1533,5,1.869475,116.7504082,30.83586923,39.14727116,270.8652741,294.484204,734.3353071,1775.181476,2840,0.4745962
Allactodipus bobrinskii,lc,Rodentia,65,4.237916633,1.503895189,129.6371,80,0,20,2,3,G,1,1,1,0,1229.48425,5.15,1.947825,98.91012505,27.14982941,34.00675368,187.0985071,220.509384,722.7296945,1394.632264,845.77,0.235726393
Allenopithecus nigroviridis,lc,Primates,4690,221,53.7,459.995,50,0,50,1,2,S,1,3,2,0,10019.25,1,0.973246304,458.8172366,165.3920898,106.15,1386.048966,1476.816013,3733.262261,45.1652748,927.327,2.479995705
Allocebus trichotis,en,Primates,78.09,27.97932993,4.562917816,133.495,100,0,0,2,2,Ar,1,1,2,0,3278.916667,1,1,326.2884769,126.096957,87.77331768,519.3828161,631.0420634,1974.277472,18,1036.823,0.260755422
Allochrocebus lhoesti,vu,Primates,4700,355.6224983,66.5,510,90,10,0,2,2,Ar,1,3,2,0,8796.5,1,0.875,484.8928815,175.0117481,342.2452783,1563.014406,1686.257275,3650,4.2,1154.803,2.482902622
Allochrocebus preussi,en,Primates,4916.285,363.3574783,62.95108392,527.5,90,10,0,2,2,Ar,1,3,2,0,9532.583335,1,0.875,484.8928815,174.2775144,326.9981695,1480.914333,1581.458991,3285,16.12653143,1097.281,2.545108161
Allochrocebus solatus,nt,Primates,4588.455,373.4057983,64.06236661,527.304825,90,10,0,1,2,Ar,1,3,2,0,6588.25,1.005,0.78,547.1252567,174.5229101,345.835735,1734.301,1733.75,3876.80468,25,840,2.450317871
Allocricetulus curtatus,lc,Rodentia,30.7,4.215458333,1.268053857,250,90,0,10,1,2,G,1,2,1,0,879.0416665,5.19,2,45.43617932,13.45682,24.5,113.977984,129.2748076,538.6624469,1509.175563,1623.643,0.156038574
Allocricetulus eversmanni,lc,Rodentia,115.558,42.188231,1.655843705,250,80,0,20,2,3,G,3,2,1,0,970.2916665,4.99,2,52.93278466,25.66217413,25.6088886,123.2718934,142.7961667,528.1335983,2162.998685,1544.78155,0.323478838
Alouatta arctoidea,lc,Primates,5390,293.42,56.36487529,737.605,100,0,0,1,2,Ar,2,3,2,0,9125,1.2,0.815,465.3562627,190,372,1672.76256,1671.7,3833.157,63.27956522,1150,2.677193033
Alouatta belzebul,lc,Primates,6157.91,303.4814445,50.86,732.69,100,0,0,1,2,Ar,1,3,2,0,12841.91667,1.060865,0.724826575,534.5522233,185.900017,369.6461691,1575.237315,1709.375341,4380,5.73625,1237.075667,2.880674583
Alouatta caraya,nt,Primates,5462.5,187.5,53.37061818,736.58,100,0,0,1,2,Ar,2,3,2,0,11826,1,1,337.5787815,187,195.19956,1215.19918,1354.15,3750.594,94.00882353,1137.166,2.696939243
Alouatta discolor,vu,Primates,6262.8,304.1655295,50.86,732.69,100,0,0,1,2,Ar,1,3,2,0,12841.91667,1.05657,0.728061575,519.4334886,185.9458722,372.0818042,1567.686693,1697.709331,4015,5.73625,1257.947667,2.907559185
Alouatta guariba,vu,Primates,5188.33,277.8623843,53.94896,714.765,100,0,0,1,2,Ar,1,3,2,0,5040.041665,1.028335,0.793594939,480.096082,177.3438794,327.1838524,1525.297633,1536.65522,3769.954744,30.42275,1101.965,2.621627841
Alouatta macconnelli,lc,Primates,6398.31,293.42,55.59176,737.605,100,0,0,1,2,Ar,2,3,2,0,9125,1.2,0.815,465.3562627,190,372,1672.76256,1862.76256,4116.291886,22.10142857,1213.834,2.941993902
Alouatta nigerrima,lc,Primates,6157.91,298.7214393,54.78444433,732.69,100,0,0,1,2,Ar,2,3,2,0,12841.91667,1.04207,0.730736544,524.7890204,185.3651523,360.2810492,1616.399514,1734.922604,4060.890519,23.00748037,1268.532333,2.880674583
Alouatta palliata,vu,Primates,5659.14,368.75,50.05623721,745.675,100,0,0,1,2,Ar,1,3,2,0,9125,1,0.6,533.8193704,186,433,1287.4428,1382.13,3574.6373,69.53370455,1081.018,2.749910797
Alouatta pigra,en,Primates,9386.03,480,55.41,740.97,100,0,0,1,2,Ar,1,3,2,0,7300,1.005,0.667764939,558.4515789,187.76814,392.297561,1623.46412,1778.924942,3650,40.03130435,1261.256,3.632209844
Alouatta sara,nt,Primates,6470.755,293.42,56.90607724,737.605,100,0,0,1,2,Ar,2,3,2,0,9125,1.2,0.815,465.3562627,190,372,1672.76256,1862.76256,4109.192649,21.38888889,1204.47,2.960268415
Alouatta seniculus,vu,Primates,6398.31,293.42,56.36487529,737.605,100,0,0,1,2,Ar,2,3,2,0,9125,1.2,0.815,465.3562627,190,372,1672.76256,1671.7,3833.157,63.27956522,1112.378,2.941993902
Alouatta seniculus,lc,Primates,6398.31,293.42,56.36487529,737.605,100,0,0,1,2,Ar,2,3,2,0,9125,1.2,0.815,465.3562627,190,372,1672.76256,1671.7,3833.157,63.27956522,1112.378,2.941993902
Alouatta seniculus,vu,Primates,6398.31,293.42,56.36487529,737.605,100,0,0,1,2,Ar,2,3,2,0,9125,1.2,0.815,465.3562627,190,372,1672.76256,1671.7,3833.157,63.27956522,1112.378,2.941993902
Alouatta ululata,en,Primates,6682.1,341.3752645,50.86,732.69,100,0,0,1,2,Ar,1,3,2,0,12841.91667,1.033455,0.723921544,532.9478122,186.418326,369.5531877,1558.133697,1709.581514,4015,5.73625,1225.896667,3.013061521
Alticola albicaudus,dd,Rodentia,34.53,2.668085,0.785539915,124.203505,100,0,0,1,1,G,2,2,1,0,945.277,2.791315833,3.32532,27.04130357,24.42541677,24.25485375,84.22239352,109.5487522,438.9204213,1218.728657,1555.316,0.166461569
Alticola argentatus,lc,Rodentia,37.69,5.60016,0.722473955,123.59,100,0,0,1,1,G,3,2,1,0,1183.208333,4.435,3,23.17769992,22.87541407,20.97863508,55.52823724,83.87176373,404.0636335,2598.566934,2100,0.174674794
Alticola barakshin,lc,Rodentia,46.25861204,4.888605,1.078733993,144.437925,100,0,0,1,1,G,2,2,1,0,831.4760834,3.01463,3.165955,32.87155028,25.67437854,25.55399832,88.16855486,116.7852703,517.795434,1276.545357,1600,0.195506767
Alticola lemminus,lc,Rodentia,46.25861204,4.581215,1.101776933,144.69452,100,0,0,1,1,G,1,3,1,0,941.9524584,3.314954375,2.802525,32.37852796,25.26403158,24.13826752,86.12277718,115.018776,505.5330233,1131.738947,2000,0.195506767
Alticola macrotis,lc,Rodentia,36,3.84713,0.879139611,132.9725717,100,0,0,1,1,G,1,3,1,0,941.161625,2.709615,3.551045,29.40578907,26.22124576,24.38039423,87.4995516,114.5708483,488.5170639,1371.24892,1455.70555,0.170322585
Alticola montosa,vu,Rodentia,36,2.71606,0.736671593,140,100,0,0,1,1,G,2,2,1,0,1117.033833,4.87,10,26.37092774,22.05881258,21.38245551,51.72477128,80.13834806,421.9182463,3922.663099,1700,0.170322585
Alticola olchonensis,en,Rodentia,37.69,5.72741,0.751202275,123.59,100,0,0,1,1,G,1,3,1,0,1183.208333,4.435,3,25.53571982,23.10503332,23.32542782,72.97578744,98.47026702,431.6715946,1447.587533,1729.946383,0.174674794
Alticola roylei,nt,Rodentia,36,2.723875,0.736207706,140,100,0,0,1,1,G,2,2,1,0,1089.32425,4.87,10,25.61477565,21.87137873,21.31200681,52.19400006,79.75723379,420.2926798,3824.812123,1800,0.170322585
Alticola semicanus,lc,Rodentia,36,2.72486,0.744322013,140,100,0,0,1,1,G,2,2,1,0,1396.125,4.87,10,25.48864205,22.07251422,21.95815841,57.86188856,89.04253313,439.8375498,2262.463804,1778.12915,0.170322585
Alticola stoliczkanus,lc,Rodentia,30.14,2.16565,0.634393436,108.4,100,0,0,1,1,G,4,2,1,0,995.3762917,7.77,4.99638,25.70197096,21.60581339,20.88675464,54.3627116,85.08348317,367.8376009,3865.986533,2164.96,0.154466623
Alticola strelzowi,lc,Rodentia,49.995,3,0.775116387,116.65,100,0,0,1,1,G,1,3,1,0,1000.708333,7.3,2.225,24.73346933,20.62106,16.5,53.92236774,80.21598024,367.3089407,4085.385222,2600,0.204040078
Alticola tuvinicus,lc,Rodentia,46.25861204,3.94482,1.016692298,139.850175,100,0,0,1,1,G,1,2,1,0,798.5682917,2.78666,3.09128,33.04367239,25.9432545,25.07937036,87.225073,114.6107957,499.9926377,1094.43164,1499.749,0.195506767
Amblyrhiza inundata,Remove,Rodentia,93325.4,1181.141255,107.8277169,1076.99812,93,7,0,2,2,G,1,3,2,0,7047.838229,2.4690475,1.49676,277.4036825,152.9667613,104.7597892,608.9112213,750.8612102,2699.608273,442.6901244,1404.636,10.30319817
Amblysomus corriae,nt,Afrosoricida,64.8,4.5,1.033797826,130,0,0,100,3,1,G,4,3,1,0,365,1.93,2,246.9551563,69.09197949,57.14516252,350.833463,392.0417891,1034.398445,1128.330937,1409.545333,1.700533178
Amblysomus hottentotus,lc,Afrosoricida,64.8,4.5,1.058718995,130,0,0,100,3,1,G,5,3,1,0,365,1.93,2,248.4430946,69.61652863,58.13468808,350.7236015,397.3230846,1049.804195,1000,1483.819667,1.700533178
Amblysomus marleyi,en,Afrosoricida,64.8,4.5,1.043740707,130,0,0,100,3,1,G,5,3,1,0,365,1.93,2,249.0979411,69.57760105,57.52790782,350.9031153,396.806965,1044.245322,1241.282925,1461.182667,1.700533178
Amblysomus robustus,vu,Afrosoricida,64.8,4.5,1.042258462,130,0,0,100,3,1,G,3,3,1,0,365,1.93,2,252.2919159,69.27079263,56.95514266,350.9046283,395.4209459,1028.101747,1092.343247,1317.950333,1.700533178
Amblysomus septentrionalis,nt,Afrosoricida,64.8,4.5,1.044704107,130,0,0,100,3,1,G,5,3,1,0,365,1.93,2,249.1975229,69.57288459,57.4444086,350.9031153,396.83603,1046.199789,1238.135055,1461.182667,1.700533178
Ametrida centurio,lc,Chiroptera,11.305,3.1651175,0.29,55,100,0,0,1,1,Ar,1,1,2,0,5924.812889,1,1.850345,250.2964176,111.7862907,38.8609476,350.3003446,484.6304377,2056.198731,2388.189888,1590.190667,NA
Ammodillus imbellis,dd,Rodentia,49.99,3.659525,1.127498831,100.745,68,2,30,2,2,G,1,1,1,0,1691.149938,3.605411667,2.958955,51.21189087,26.66725324,25.30710266,90.54982974,121.9043483,684.9711103,1003.151322,875.6603833,0.204028854
Ammodorcas clarkei,vu,Cetartiodactyla,28274.905,2752.67232,105.6616803,1339.98,100,0,0,1,1,G,1,2,1,0,1095,1,1.41689,248.609112,203.4824,94.92597146,444.5269394,544,2555,0.73,1000,6.661568533
Ammospermophilus harrisii,lc,Rodentia,126,3.7,2.472227692,163.585,70,10,20,2,4,G,1,3,1,1,3869,6.66,1,320.5615372,29.35646,50,319,348.35646,1192.909993,24.97,1667.61,0.339242039
Ammospermophilus interpres,lc,Rodentia,111.365,111.42326,2.59,159.67,70,10,20,2,4,G,3,3,1,0,608.3333335,9.5,1.25,270.9939677,31.63389787,38.88446892,364.586938,400.4191067,898.6443288,1154.372825,1504.527,0.316969637
Ammospermophilus leucurus,lc,Rodentia,99.37,3.21,2.326141538,159.535,70,10,20,2,4,G,3,3,1,0,4088,8,1.315,257.6000016,29.19,65.415,365.232,406.56,1205.3128,14.49,1952.65,0.297711955
Ammospermophilus nelsoni,en,Rodentia,157.46,4.88,2.688,168.19,70,10,20,2,4,G,2,3,1,0,2068.333333,8.9,1,312.7214597,26,29.915,377.57,403.57,883.7897,2219.54307,1050,0.383485989
Ammotragus lervia,vu,Cetartiodactyla,92500,4500,209.75,1549.995,100,0,0,1,1,G,5,2,1,0,7920.5,1.22,2,220.8037647,151.80744,121.872,394.09602,407.58,1825,4.640287341,3900,12.78450208
Amorphochilus schnablii,vu,Chiroptera,4.15,0.06,0.275915253,54.938315,0,0,100,3,1,A,1,1,2,0,6421.665905,0.995,1,368.6975174,115.4042181,73.71187708,562.6098169,673.5036184,2190,2116.360474,1950,NA
Amphinectomys savamis,dd,Rodentia,214,8.8323345,2.515043139,247.69785,54,22,24,2,4,G,1,1,1,0,1160.747146,3.87651,4.22565,45.4784079,30.18866328,21.35965956,101.3397476,145.1923011,604.4596401,2297.894711,100,0.453976571
Anathana ellioti,lc,Scandentia,160,11.262748,3.124103192,197.5598075,20,0,80,2,2,G,2,3,2,0,3027.124459,4.84,1.962905,151.7220751,45.15380415,38.89282404,303.6049591,336.1357592,1202.191842,468.0944583,1513.680333,0.386876059
Andalgalomys olrogi,lc,Rodentia,32.9,2.599065,0.716736119,116.12,91,0,9,2,2,G,1,2,1,0,657.8075625,4.26111,3.84786,24.69460596,25.2957363,19.2885274,53.28900488,88.1141833,334.3086319,925.4462167,2170.309,0.162092757
Andalgalomys pearsoni,lc,Rodentia,25.4,2.270575,0.642859115,118.82,90,0,10,2,2,G,1,2,1,0,642.8030208,4.34194,3.974705,23.80342136,24.92844282,18.72704634,51.20971674,85.77354137,305.9143502,2150.074097,2298.924,0.14059323
Andinomys edax,lc,Rodentia,69.75,5.6066275,1.271100679,165,100,0,0,1,1,G,3,1,1,0,1158.440042,2.91,3.018065,34.08958598,28.76132181,21.3334841,105.9701652,138.7239541,546.9944267,1416.885619,4450,0.245050268
Anisomys imitator,lc,Rodentia,510.5,18.9852595,3.860381092,281.915,100,0,0,1,2,S,1,1,2,0,1076.242042,1.9132025,2.297645,93.3117196,39.37609666,37.61111532,185.7310356,225.7322258,765.4033875,1338.268088,2300,0.732324436
Anomalurus beecrofti,lc,Rodentia,434.035,56.13345233,4.642209072,284.483543,90,0,10,2,2,Ar,2,1,2,0,2110.412967,0.99,1.86443,133.0558435,50.75858242,52.10083966,329.8753753,343.4699543,1064.95801,610.4637528,1314.392,0.669798975
Anomalurus derbianus,lc,Rodentia,770,160,7.856404128,356.94,90,0,10,2,2,Ar,1,1,2,0,3050.642625,1.17,2,139.670647,53.80232332,59.42380877,346.9895553,371.8058734,1311.362856,40.5,1601.49,0.918069932
Anomalurus pelii,lc,Rodentia,1650,210,9.987082347,430,90,0,10,2,2,Ar,1,1,2,0,3041.324303,2.5,2,138.4144373,50.08097553,61.68877028,346.248142,376.4913887,1340.070154,132.4536784,1574.85,1.396117705
Anomalurus pusillus,lc,Rodentia,250,34.34135567,3.920882268,196.56,90,0,10,2,2,Ar,1,1,2,0,2323.369479,1.965553333,1.966625,117.7194242,43.77829076,46.26708189,299.623989,310.2543496,1060.433255,5,1605.876,0.494507486
Anonymomys mindorensis,dd,Rodentia,56.21,3.5421999,1.032869157,123.925,57,0,43,2,2,Ar,1,1,2,0,990.7042916,3.6479875,3.18376,40.44952981,24.76816949,26.23539827,97.46034658,125.9799314,565.3548956,902.5005028,1392.867,0.217622271
Anotomys leander,en,Rodentia,66.39,27.63731138,1.439743889,122,0,100,0,3,2,G,3,2,1,0,1624.897875,0.97,2.0828,108.8836564,41.3769249,43.21710101,209.2247751,230.8574558,821.2132057,1496.121794,1140,1.720852568
Anoura caudifer,dd,Chiroptera,11.155,2.14,0.4225,57.16,70,0,30,2,3,Ar,1,1,2,0,4652.901278,0.995,1.788155,238.5535053,107.97,55.08106113,336.4437516,442.1193311,1959.252715,2010.847556,800,NA
Anoura caudifer,lc,Chiroptera,11.155,2.14,0.4225,57.16,70,0,30,2,3,Ar,1,1,2,0,4706.893135,0.995,1.72614,242.4530458,107.97,54.62733732,344.906216,443.9553318,1964.325251,1951.070051,2680,NA
Anoura caudifer,lc,Chiroptera,11.155,2.14,0.4225,57.16,70,0,30,2,3,Ar,1,1,2,0,4706.893135,0.995,1.72614,242.4530458,107.97,54.62733732,344.906216,443.9553318,1964.325251,1951.070051,2680,NA
Anoura cultrata,lc,Chiroptera,17.39,3.65,0.555014733,78,70,0,30,1,3,Ar,2,1,2,0,4640.778364,1.22,1.660855,244.1743435,118.2512878,61.67408038,358.3724832,483.3387982,2043.824082,1793.922097,2550,NA
Anoura fistulata,dd,Chiroptera,13,2.980271567,0.532136465,68.34280643,90,0,10,1,1,Ar,1,1,2,0,4634.18728,0.99748,1.526705,248.7224613,122.8399684,75.63118262,483.4053117,604.6427527,2099.942757,1781.470422,1335,NA
Anoura geoffroyi,Remove,Chiroptera,15.2,5.1,0.583,73,70,0,30,3,3,Ar,3,1,2,0,3650,1,1,365,121.76,62.5,530.32421,675.1486884,1992.49185,1991.683841,3200,NA
Anoura geoffroyi,lc,Chiroptera,15.2,5.1,0.583,73,70,0,30,3,3,Ar,3,1,2,0,3650,1,1,365,121.76,62.5,530.32421,675.1486884,1992.49185,1991.683841,3200,NA
Anoura geoffroyi,lc,Chiroptera,15.2,5.1,0.583,73,70,0,30,3,3,Ar,4,1,2,0,3650,1,1,365,121.76,62.5,538.3287269,684.1514197,2047.989053,2046.92396,3200,NA
Anoura latidens,lc,Chiroptera,15.06,3.914235,0.517137631,71.1553125,70,0,30,2,3,Ar,3,1,2,0,4609.023236,1.004416667,1.603785,248.7521827,118.1492234,59.73164786,362.360445,492.0875641,2002.172462,1780.877969,2050,NA
Anoura luismanueli,lc,Chiroptera,8.5,2.30544,0.388535531,60.167025,80,0,20,2,3,Ar,2,1,2,0,4661.300249,0.999065,1.57201,249.0419175,118.3524954,59.53051078,399.2443924,521.4835991,2073.546068,1897.124542,1300,NA
Anourosorex assamensis,lc,Eulipotyphla,20,21.4686146,2.057751352,101.38,1,12,87,3,1,G,1,2,1,0,830.2119667,2.82,1.942665,90.92154108,31.05281014,29.82907518,284.8548429,306.8803379,515.9330618,566.4662675,1600,0.95591231
Anourosorex schmidi,dd,Eulipotyphla,20,21.4594946,2.044862014,101.38,1,12,87,3,1,G,1,2,1,0,831.5350917,2.82,1.950075,90.17220432,30.84911418,28.86887822,284.7734799,306.8194822,512.0137751,576.0426596,1600,0.95591231
Anourosorex squamipes,lc,Eulipotyphla,20,23.44410475,3.070004451,101.38,0,0,100,3,1,G,1,1,1,0,886.7869667,2.82,1.82535,122.4093176,32.58658833,38.11175362,290.4380951,327.7684947,578.2884524,190,2800,0.95591231
Anourosorex yamashinai,lc,Eulipotyphla,20,1.4938108,2.048074685,101.38,1,11,88,3,1,G,3,2,1,0,895.470925,2.82,1.928855,94.27459946,25.04211317,29.5030475,269.6420664,310.9364293,537.020921,556.0195293,2700,0.95591231
Antechinomys laniger,lc,Dasyuromorphia,25.8,0.1462119,0.48692,110,0,20,80,3,1,G,4,1,1,0,1277.5,6,1.5,182.8747433,12,90.62,350.06,405.74,654.85,767.861799,1214.071,1.082946526
Antechinus adustus,lc,Dasyuromorphia,30.5,14.49052633,0.806417285,119.722245,0,20,80,3,1,G,1,1,1,0,730,6,1,357.2587921,28,130,289.18,317.18,604.0066304,406.315242,1190.125,1.175493624
Antechinus agilis,lc,Dasyuromorphia,26.25,0.013,0.58016,102.2400417,10,10,80,2,1,G,2,1,1,0,1974.041667,7.5,1,364.750171,27.575,90,317.195,401.16,797.9786,711,2000,0.143161745
Antechinus bellus,vu,Dasyuromorphia,36.365,15.10750873,0.65268,114.62,0,10,90,3,1,G,2,1,1,0,1244.041667,10.08,1,364.750171,30,96,327.2,426.83,622.1218,160,200,1.281292596
Antechinus flavipes,lc,Dasyuromorphia,44.665,14.3070559,0.66304,114.62,0,10,90,3,1,G,5,1,1,0,1423.5,10,1,364.750171,30,92.5,339.79,361.08,663.3818,688.83,1121.294,1.417089736
Antechinus godmani,lc,Dasyuromorphia,75.74,5.765754928,2.104993743,191.4550075,0,10,90,3,1,G,1,1,1,0,730,6,1,364.750171,30,125.84,304.4,334.4,701.8580841,5.3,1000,1.835619886
Antechinus leo,lc,Dasyuromorphia,70.09,0.04,0.777,127.35402,0,10,90,3,1,G,1,1,1,0,730,9.095,1,364.750171,30.99,100,304.4,427.825,533.43285,162,800,1.767196432
Antechinus minimus,lc,Dasyuromorphia,52.56,0.03,0.76664,75,0,10,90,3,1,G,4,1,1,0,730,7.19,1,364.750171,29.27,90,304.4,390.405,505.49585,1400,1000,1.53473883
Antechinus stuartii,lc,Dasyuromorphia,27.85,0.013,0.78736,112.5018233,0,10,90,3,1,G,1,1,2,0,1974.041667,6.945,1,364.750171,28.15,92.5,294.7,359.065,716.36965,328.78,1500,1.124288334
